,Bankrupt,TA,GP,Sales,Cash,LT Debt,Inventories,Current liabilities,Retained earnings,Current assets,EBIT,Operating income,ROA,ROE,ROS,NI,WC
2217,,18454000,540000,540000,27000.0,,10000.0,20920000.0,-2476000.0,692000,-1293000.0,-1153000.0,-0.0684,0.71,-2.3944,-1293000.0,-2466000.0
2218,,51348000,547000,811000,13000.0,10502000.0,20000.0,36767000.0,,38214000,514000.0,547000.0,0.0099,0.0267,0.619,502000.0,38578000.0
2219,,10871820000,6583000,78278000,1712110000.0,1758137000.0,74704000.0,8963151000.0,150359000.0,3719452000,1686000.0,6577000.0,0.0001,0.0031,0.006,470000.0,150532000.0
2220,,269197000,4495000,28259000,353000.0,,16377000.0,261329000.0,7858000.0,51162000,603000.0,4495000.0,0.0002,0.0088,0.0027,77000.0,71215000.0
2221,,282023000,833000,87715000,11228000.0,,,281802000.0,201000.0,238334000,747000.0,747000.0,0.0029,-7.3006,0.0068,595000.0,269693000.0
2222,,457000,46000,46000,2000.0,,135000.0,8000.0,449000.0,360000,23000.0,36000.0,0.0238,0.0363,0.3478,16000.0,449000.0
2223,,31672000,13646000,46896000,18089000.0,,7134000.0,3166000.0,28495000.0,27672000,7275000.0,7327000.0,0.1883,0.21,0.1238,5805000.0,28506000.0
2224,,175000,29000,469000,134000.0,,,142000.0,23000.0,134000,29000.0,29000.0,0.1716,1.0698,0.049,23000.0,33000.0
2225,,524000,107000,10160000,1000.0,,64000.0,428000.0,86000.0,465000,107000.0,107000.0,0.0574,0.7414,0.0085,86000.0,96000.0
2226,,9041000,553000,11091000,175000.0,,82000.0,9064000.0,-32000.0,3605000,70000.0,87000.0,0.0094,-1.697,0.005,56000.0,-23000.0
2227,,61155000,7056000,7056000,,582000.0,8467000.0,16393000.0,44169000.0,19905000,-781000.0,972000.0,-0.0129,-0.0176,-0.1113,-785000.0,44180000.0
2228,2016-06-29,182456000,1714000,597623000,228000.0,2000.0,4266000.0,175471000.0,6973000.0,182274000,1999000.0,1714000.0,-0.0273,-0.5537,-0.0089,-5347000.0,6983000.0
2229,,39879000,4843000,6326000,10000.0,883000.0,5000.0,8275000.0,29671000.0,38998000,27167000.0,1238000.0,0.3988,0.576,3.4338,21722000.0,30721000.0
2230,,18445000,717000,7955000,12000.0,,4152000.0,1071000.0,16374000.0,10515000,580000.0,717000.0,0.031,0.0339,0.0729,580000.0,17374000.0
2231,,16857000,11515000,28821000,3502000.0,1402000.0,6000.0,6227000.0,9228000.0,16503000,10957000.0,11515000.0,0.8482,1.5634,0.3202,9228000.0,9228000.0
2232,,789475000,15135000,290814000,1478000.0,5360000.0,399078000.0,760876000.0,23224000.0,708061000,7035000.0,15135000.0,0.0062,0.2022,0.0147,4268000.0,23239000.0
2233,,1280000,900000,1389000,287000.0,,,1062000.0,215000.0,1276000,76000.0,106000.0,0.0521,0.3253,0.0439,61000.0,218000.0
2234,,3738000,7171000,8253000,27000.0,1105000.0,2689000.0,348000.0,2275000.0,3538000,47000.0,74000.0,0.0008,0.002,0.0004,3000.0,2285000.0
2235,,22152000,3431000,5208000,1000.0,14581000.0,1421000.0,1718000.0,5839000.0,5794000,1322000.0,960000.0,0.0445,0.1827,0.1882,980000.0,5853000.0
2236,,90292000,4958000,15940000,49000.0,42510000.0,16806000.0,53567000.0,-5796000.0,78162000,-5928000.0,-5762000.0,-0.094,3.0621,-0.4391,-7000000.0,1105000.0
2237,,6456000,2842000,9148000,2982000.0,,,145000.0,6301000.0,3360000,2576000.0,2626000.0,0.3622,0.403,0.2314,2117000.0,6311000.0
2238,,95211000,3524000,43125000,2663000.0,,24121000.0,58914000.0,36287000.0,92946000,4035000.0,3524000.0,0.0243,0.0924,0.0749,3228000.0,36297000.0
2239,,3214000,1020000,4866000,562000.0,,79000.0,3040000.0,164000.0,2859000,1020000.0,1020000.0,0.3497,5.8621,0.2096,1020000.0,174000.0
2240,,3343000,1784000,3940000,57000.0,,779000.0,1643000.0,,3065000,1692000.0,1784000.0,0.4646,1.1649,0.4294,1692000.0,1700000.0
2241,,190118000,16169000,38430000,35000.0,,7691000.0,185493000.0,4615000.0,77467000,-478000.0,1141000.0,-0.0049,-0.1692,-0.0224,-859000.0,127099000.0
2242,,671000,900000,900000,89000.0,,46000.0,1311000.0,-650000.0,666000,195000.0,221000.0,0.3256,-0.2149,0.1711,154000.0,-640000.0
2243,,314114000,12105000,394564000,799000.0,,61214000.0,309864000.0,3749000.0,306266000,6094000.0,6226000.0,0.0231,3.8613,0.0144,5678000.0,4250000.0
2244,,85121000,28168000,100185000,10724000.0,,65374000.0,2856000.0,31265000.0,85021000,20099000.0,19911000.0,0.1036,0.2166,0.1605,16076000.0,82265000.0
2245,,719753000,3217000,3217000,84373000.0,544683000.0,,158166000.0,-1519226000.0,290561000,49423000.0,-964000.0,0.0659,-0.0498,11.8023,37968000.0,16904000.0
2246,,3777480000,30274000,265098000,3741000.0,2596938000.0,1744998000.0,1061723000.0,118719000.0,3553938000,15424000.0,14039000.0,0.0042,0.1064,0.0453,12001000.0,118819000.0
2247,,29228000,364000,9019000,1001000.0,,1304000.0,46405000.0,-17187000.0,10801000,-2481000.0,-1089000.0,-0.1146,0.1885,-0.3281,-2959000.0,-17177000.0
2248,,117337000,25211000,25211000,324000.0,,166000.0,79139000.0,17198000.0,10380000,-4526000.0,2140000.0,-0.0317,-0.0936,-0.1488,-3751000.0,38198000.0
2249,,2716269000,411975000,875452000,111095000.0,753950000.0,,1078458000.0,-41431000.0,240667000,90790000.0,313584000.0,0.0244,0.0772,0.0751,65710000.0,883861000.0
2250,,120244000,5689000,32386000,1000.0,,,81858000.0,38286000.0,74494000,-18104000.0,-12537000.0,-0.1563,-0.429,-0.6372,-20635000.0,38386000.0
2251,,3667000,3183000,6563000,,135000.0,521000.0,4616000.0,-1099000.0,3455000,1433000.0,1444000.0,0.2275,-0.5694,0.1315,863000.0,-1084000.0
2252,,9953000,370000,11760000,3640000.0,,2138000.0,14814000.0,-4872000.0,9886000,-4099000.0,-2805000.0,-0.348,1.4577,-0.3486,-4099000.0,-4861000.0
2253,,2150000,84000,12935000,,,,829000.0,1311000.0,1321000,84000.0,84000.0,-0.023,-0.049,-0.0035,-45000.0,1321000.0
2254,,370324000,400000,5475000,163000.0,19822000.0,125354000.0,263726000.0,-8699000.0,249221000,-9484000.0,-5486000.0,0.0006,0.0036,0.0283,155000.0,129373000.0
2255,,3643000,2439000,2439000,,,225000.0,3431000.0,198000.0,1849000,356000.0,329000.0,0.0827,1.258,0.146,356000.0,212000.0
2256,,17476000,127000,1889000,14000.0,,2733000.0,5080000.0,396000.0,2747000,119000.0,127000.0,0.0064,0.0077,0.0503,95000.0,12396000.0
2257,,95769000,6236000,75554000,35000.0,4184000.0,68189000.0,90106000.0,1465000.0,92606000,215000.0,3629000.0,0.0001,0.0075,0.0001,11000.0,1479000.0
2258,,7582000,14085000,14085000,2802000.0,,12000.0,1519000.0,6053000.0,5218000,-6784000.0,-10085000.0,-0.5344,-0.6164,-0.3835,-5402000.0,6063000.0
2259,,206638000,11559000,200089000,30173000.0,,94882000.0,194390000.0,12238000.0,202965000,8784000.0,3549000.0,0.044,0.9535,0.0395,7908000.0,12248000.0
2260,,209000,223000,4104000,18000.0,,,,199000.0,18000,223000.0,223000.0,0.3661,0.3661,0.0327,134000.0,209000.0
2261,,357061000,6104000,56640000,853000.0,,18209000.0,352664000.0,4388000.0,356837000,1839000.0,3148000.0,0.0058,0.3605,0.026,1471000.0,4397000.0
2262,,5664000,50000,50000,,,191000.0,33000.0,-3234000.0,558000,-626000.0,-319000.0,-0.084,-0.0852,-10.02,-501000.0,5631000.0
2263,,448917000,179501000,502055000,160000.0,,127781000.0,488299000.0,-39391000.0,396751000,-102748000.0,-103750000.0,-0.1969,-8.5643,-0.2047,-102759000.0,-39382000.0
2264,,1628000,124000,124000,526000.0,1350000.0,,5000.0,198000.0,1595000,155000.0,75000.0,0.0792,0.5877,1.0,124000.0,273000.0
2265,,26047000,2012000,62997000,7222000.0,70000.0,96000.0,22666000.0,3301000.0,25032000,873000.0,1530000.0,0.0307,0.227,0.0107,675000.0,3311000.0
2266,,502721000,43709000,157689000,9000.0,327141000.0,,292567000.0,-121497000.0,309938000,-47832000.0,29771000.0,-0.0906,0.391,-0.2427,-38266000.0,-116987000.0
2267,,62931000,2963000,67643000,41000.0,8594000.0,26462000.0,46116000.0,8211000.0,50457000,529000.0,2656000.0,0.0007,0.0054,0.0007,44000.0,8221000.0
2268,,18481000,568000,26107000,283000.0,,11305000.0,18229000.0,242000.0,12553000,277000.0,253000.0,0.0218,1.5745,0.0085,222000.0,252000.0
2269,,19932000,19730000,30944000,32000.0,244000.0,19000.0,2057000.0,17605000.0,17118000,17386000.0,18640000.0,1.5259,1.775,0.5358,16580000.0,17631000.0
2270,,3846000,4057000,4057000,283000.0,,,1282000.0,962000.0,333000,939000.0,1834000.0,0.2027,0.3453,0.1861,755000.0,2564000.0
2271,,912000,106000,174000,12000.0,316000.0,33000.0,382000.0,204000.0,106000,-17000.0,8000.0,,,-0.0805,-14000.0,214000.0
2272,,1319000,57000,6879000,1159000.0,,34000.0,1083000.0,223000.0,1306000,57000.0,57000.0,,,0.008,55000.0,236000.0
2273,,11874000,1417000,4072000,22000.0,,2695000.0,8328000.0,3471000.0,6588000,78000.0,102000.0,0.0054,0.0179,0.0155,63000.0,3546000.0
2274,,19121000,1471000,62489000,1796000.0,,4717000.0,4344000.0,14767000.0,11794000,1471000.0,1471000.0,0.0501,0.0815,0.0188,1177000.0,14777000.0
2275,,75303000,5889000,5889000,423000.0,939000.0,9244000.0,81433000.0,-9464000.0,21207000,122000.0,500000.0,0.0017,-0.0171,0.0207,122000.0,-7069000.0
2276,,95578000,6937000,47226000,,,35382000.0,82813000.0,12754000.0,91778000,5269000.0,5343000.0,0.0422,0.3458,0.085,4015000.0,12765000.0
2277,,1432000,562000,2596000,47000.0,,209000.0,152000.0,1270000.0,1422000,41000.0,87000.0,0.0192,0.0217,0.0104,27000.0,1280000.0
2278,,10772000,13000,2212000,3083000.0,,4425000.0,10762000.0,,10109000,,13000.0,,,,,10000.0
2279,,2330000,85000,27507000,76000.0,,,2227000.0,93000.0,76000,93000.0,85000.0,0.0788,1.4198,0.0034,93000.0,103000.0
2280,,11208000,2939000,12854000,784000.0,,1329000.0,1325000.0,9873000.0,7924000,246000.0,2939000.0,,,0.0061,78000.0,9883000.0
2281,,98845000,20296000,88209000,531000.0,,4597000.0,73900000.0,24845000.0,90213000,1744000.0,2822000.0,0.0204,0.0717,0.0198,1744000.0,24945000.0
2282,,461237000,814000,814000,6454000.0,7034000.0,37597000.0,455829000.0,-1636000.0,115466000,4277000.0,814000.0,0.0083,-0.966,3.7322,3038000.0,-1626000.0
2283,2016-12-08,6782000,5122000,5122000,28000.0,,1102000.0,4906000.0,1865000.0,6415000,104000.0,393000.0,0.0172,0.0579,0.0203,104000.0,1876000.0
2284,,24589000,2576000,50199000,456000.0,,24126000.0,23980000.0,599000.0,24582000,191000.0,191000.0,0.0042,0.2873,0.003,153000.0,609000.0
2285,,3233226000,27482000,249916000,151000.0,2352068000.0,152443000.0,784252000.0,-103124000.0,1214176000,-42523000.0,16274000.0,-0.0182,-2.3415,-0.1703,-42566000.0,96906000.0
2286,,201835000,14327000,457277000,7827000.0,,142317000.0,182416000.0,14642000.0,189521000,4397000.0,4569000.0,0.011,0.1398,0.0073,3322000.0,19419000.0
2287,,21877000,2436000,38883000,5141000.0,3872000.0,,4687000.0,13308000.0,21867000,2790000.0,2436000.0,0.1461,0.2223,0.0682,2650000.0,13318000.0
2288,,41655000,424000,424000,11000.0,,2000.0,204856000.0,-163211000.0,9959000,-17416000.0,-61000.0,-0.3516,0.0894,-32.9222,-13959000.0,-163201000.0
2289,,747759000,8992000,39066000,310000.0,5555000.0,,729294000.0,2566000.0,123320000,3340000.0,8992000.0,0.0033,0.1417,0.0451,1762000.0,650069000.0
2290,,24299000,3229000,11142000,112000.0,,1194000.0,5982000.0,18307000.0,11814000,2874000.0,3229000.0,0.0834,0.1401,0.2186,2436000.0,18317000.0
2291,,120053000,10328000,374307000,87000.0,,79737000.0,110978000.0,9025000.0,119485000,4168000.0,4227000.0,0.0231,0.3981,0.008,3013000.0,9075000.0
2292,,25164000,12294000,43799000,29000.0,4000.0,5106000.0,24043000.0,107000.0,14935000,134000.0,2756000.0,0.0085,0.1916,0.0024,107000.0,1117000.0
2293,,102526000,1029000,5041000,141000.0,,5879000.0,106316000.0,-8891000.0,36372000,-3018000.0,-3018000.0,,,-0.5987,-3018000.0,-3790000.0
2294,,7180000,12000,1346000,1150000.0,,,320000.0,-8000.0,2401000,7000.0,12000.0,,,,,6860000.0
2295,,360466000,388000,962435000,29370000.0,,55312000.0,339929000.0,20498000.0,347608000,7738000.0,388000.0,,,0.0051,4901000.0,20537000.0
2296,,735208000,24206000,45749000,1244000.0,294925000.0,157625000.0,180661000.0,254622000.0,239625000,228909000.0,10655000.0,0.206,1.0886,4.0002,183007000.0,259622000.0
2297,,247869000,16195000,440880000,359000.0,,73389000.0,242289000.0,5480000.0,247246000,1391000.0,1704000.0,0.0032,0.2121,0.0024,1070000.0,5580000.0
2298,,305194000,14555000,30508000,3016000.0,603494000.0,,8845000.0,-307153000.0,4915000,-42490000.0,11588000.0,-0.1091,0.1174,-1.1162,-34053000.0,-307145000.0
2299,,18461000,4383000,181208000,146000.0,62000.0,8778000.0,10809000.0,7575000.0,17323000,1015000.0,4383000.0,0.0053,0.0142,0.0006,107000.0,7590000.0
2300,,435721000,1417000,1417000,41504000.0,2308000.0,11000.0,434824000.0,-1421000.0,122941000,178000.0,-7703000.0,,-0.0085,0.0085,12000.0,-1411000.0
2301,,42718000,16713000,27137000,1438000.0,,1994000.0,4314000.0,21157000.0,14120000,8082000.0,8886000.0,0.1887,0.2134,0.2729,7406000.0,38404000.0
2302,,92556000,2846000,5024000,92000.0,715000.0,652000.0,87775000.0,-734000.0,20868000,144000.0,-2852000.0,0.0011,0.0267,0.0213,107000.0,4066000.0
2303,,174876000,2661000,3526000,87000.0,146277000.0,,40894000.0,-12305000.0,890000,561000.0,2424000.0,0.0028,-0.0351,0.1245,439000.0,-12295000.0
2304,,502000,398000,398000,5000.0,,2000.0,23000.0,465000.0,498000,11000.0,17000.0,0.0176,0.019,0.0226,9000.0,479000.0
2305,,1573241000,75332000,2868933000,129411000.0,,444000.0,1510662000.0,61580000.0,1514342000,56106000.0,32545000.0,0.0277,1.1176,0.0157,44918000.0,62579000.0
2306,,52946000,6303000,933115000,104000.0,,,508000.0,1591000.0,18289000,-620000.0,-438000.0,-0.0114,-0.0118,-0.0007,-620000.0,52440000.0
2307,,1439000,1740000,12785000,98000.0,,,1241000.0,188000.0,1383000,873000.0,881000.0,0.1337,0.2393,0.0147,188000.0,1182000.0
2308,,286990000,26101000,223626000,392000.0,,128580000.0,218208000.0,18782000.0,246795000,383000.0,8860000.0,0.0008,0.0036,0.0011,250000.0,68782000.0
2309,,7212000,2612000,6810000,235000.0,,2748000.0,5410000.0,1792000.0,7123000,-1019000.0,-536000.0,-0.1259,-0.7924,-0.3473,-2365000.0,1862000.0
2310,2017-05-30,100002000,396000,467000,,82418000.0,,266450000.0,-248886000.0,68624000,-10751000.0,-1133000.0,-0.0995,0.0442,-23.0214,-10751000.0,-248866000.0
2311,,24652000,13618000,241975000,43000.0,,14332000.0,22735000.0,1907000.0,21868000,848000.0,1277000.0,0.0189,0.4297,0.0028,678000.0,1917000.0
2312,,95536000,7239000,29945000,659000.0,,71857000.0,113599000.0,-18074000.0,95180000,222000.0,393000.0,0.0014,-0.0073,0.0044,132000.0,-18063000.0
2313,,23195000,4815000,11023000,485000.0,,6883000.0,20872000.0,2293000.0,14286000,53000.0,-142000.0,0.001,0.0147,0.0031,34000.0,2323000.0
2314,,3671000,3598000,47144000,3000.0,,1000.0,3450000.0,200000.0,881000,251000.0,306000.0,0.1095,1.8273,0.0043,201000.0,221000.0
2315,,42323000,2400000,22020000,49000.0,,17211000.0,41242000.0,1056000.0,42004000,1316000.0,2400000.0,0.0499,1.9358,0.048,1056000.0,1081000.0
2316,,2708863000,6020000,435016000,57000.0,,481522000.0,2665902000.0,42461000.0,2668376000,5198000.0,5880000.0,0.0017,0.1011,0.0095,4134000.0,42961000.0
2317,,140679000,3454000,59041000,114000.0,43773000.0,52080000.0,96622000.0,274000.0,123205000,688000.0,727000.0,0.007,57.7895,0.0093,549000.0,284000.0
2318,,23015000,4492000,333882000,6000.0,,,4286000.0,18719000.0,19497000,4401000.0,4492000.0,0.1209,0.2075,0.0105,3521000.0,18729000.0
2319,,89942000,776000,776000,79000.0,,,93335000.0,-3405000.0,6341000,-2835000.0,-3197000.0,-0.0315,1.442,-3.6637,-2843000.0,-3393000.0
2320,,877684000,134175000,161676000,20418000.0,526782000.0,24660000.0,1292108000.0,-941216000.0,327601000,-601047000.0,103867000.0,-0.3628,1.1092,-2.9913,-483629000.0,-335911000.0
2321,,177146000,32384000,176139000,57000.0,,98282000.0,15994000.0,161142000.0,132864000,20897000.0,21488000.0,0.0746,0.1147,0.0993,17487000.0,161152000.0
2322,,612000,350000,350000,387000.0,587000.0,,143000.0,-131000.0,611000,-129000.0,-124000.0,-0.4212,2.4259,-0.3743,-131000.0,-118000.0
2323,,293013000,2530000,2530000,581000.0,135954000.0,97236000.0,189080000.0,-32030000.0,284103000,-204000.0,-264000.0,0.0001,-0.0009,0.0115,29000.0,-32021000.0
2324,,35787000,36509000,62915000,18421000.0,,463000.0,6721000.0,29066000.0,22416000,7347000.0,7432000.0,0.1363,0.154,0.0661,4157000.0,29066000.0
2325,,1078940000,42644000,257567000,1524000.0,661899000.0,165243000.0,253378000.0,163610000.0,444514000,2514000.0,42644000.0,0.0016,0.0103,0.0065,1681000.0,163663000.0
2326,,180260000,15097000,209591000,4336000.0,,35007000.0,177009000.0,3101000.0,179428000,3834000.0,11562000.0,0.0318,1.7857,0.0146,3067000.0,3251000.0
2327,,58693000,46623000,212362000,240000.0,,5703000.0,55489000.0,3186000.0,58153000,3287000.0,26731000.0,0.031,1.0362,0.0103,2187000.0,3204000.0
2328,2018-01-30,1870000,61000,1915000,,,396000.0,,1860000.0,1825000,10000.0,20000.0,0.0024,0.0039,0.0042,8000.0,1870000.0
2329,,39623000,14462000,180493000,2909000.0,3600000.0,8299000.0,20547000.0,15466000.0,39493000,8539000.0,9107000.0,0.1363,0.6068,0.0399,7205000.0,15476000.0
2330,,98972000,2583000,2677000,13000.0,,5561000.0,97655000.0,1307000.0,50917000,97000.0,97000.0,0.0007,0.061,0.0291,78000.0,1317000.0
2331,,207005000,12913000,587179000,14211000.0,24603000.0,50142000.0,168265000.0,14119000.0,115548000,2380000.0,12371000.0,0.0055,0.1061,0.0024,1424000.0,14137000.0
2332,,2359252000,72700000,181270000,4922000.0,4019954000.0,806000.0,38041000.0,-3298743000.0,25149000,-882146000.0,42806000.0,-0.3071,0.5247,-3.895,-706042000.0,-1697654000.0
2333,,21013000,681000,10022000,378000.0,,6988000.0,20682000.0,321000.0,20070000,444000.0,681000.0,0.0161,0.2316,0.0354,355000.0,331000.0
2334,,14140000,7492000,7492000,595000.0,,78000.0,,,9912000,7492000.0,7492000.0,,,1.0,7492000.0,14140000.0
2335,,11506000,896000,15515000,4093000.0,,2511000.0,69000.0,11427000.0,8995000,-920000.0,896000.0,-0.0883,-0.0895,-0.069,-1071000.0,11437000.0
2336,,22235000,793000,17508000,4495000.0,,2032000.0,1875000.0,20351000.0,22096000,,-281000.0,,,,,20360000.0
2337,,1139264000,82136000,84071000,4000.0,63874000.0,885833000.0,1080952000.0,-15603000.0,1072248000,621000.0,1773000.0,-0.0062,2.12,-0.0681,-5724000.0,-5562000.0
2338,,70057000,40340000,281931000,2074000.0,147000.0,,63522000.0,6288000.0,47923000,5042000.0,22990000.0,0.1178,1.1191,0.0163,4584000.0,6388000.0
2339,,588011000,19998000,28577000,57000.0,9668000.0,21197000.0,568641000.0,9692000.0,158315000,11941000.0,12143000.0,0.0195,1.7414,0.4174,11927000.0,514973000.0
2340,,25432000,1061000,9357000,75000.0,75000.0,9818000.0,32571000.0,-7234000.0,22641000,-4347000.0,-3626000.0,-0.1344,0.826,-0.4507,-4217000.0,-7214000.0
2341,,314489000,77961000,564574000,9197000.0,,103667000.0,146752000.0,167237000.0,249373000,32048000.0,34327000.0,0.0808,0.1463,0.0424,23935000.0,167737000.0
2342,,18034000,1260000,24449000,531000.0,,3519000.0,5214000.0,11404000.0,5970000,1260000.0,1260000.0,0.0545,0.0815,0.0415,1015000.0,12820000.0
2343,,409257000,24442000,279513000,206000.0,,281924000.0,316625000.0,78132000.0,377258000,-9745000.0,-2611000.0,-0.027,-0.1145,-0.0403,-11254000.0,92632000.0
2344,,17146702000,498780000,18165138000,114103000.0,207331000.0,7056627000.0,14641196000.0,1336679000.0,14205799000,74564000.0,347968000.0,0.0019,0.0134,0.0016,28984000.0,2298175000.0
2345,,50870000,1331000,58179000,,,,49529000.0,1331000.0,9728000,1331000.0,1331000.0,0.023,0.2064,0.0229,1331000.0,1341000.0
2346,,2750000,544000,1101000,1004000.0,,1634000.0,2645000.0,95000.0,2736000,87000.0,107000.0,0.0254,0.9718,0.0627,69000.0,105000.0
2347,,433725000,18137000,48928000,6796000.0,100572000.0,237295000.0,319142000.0,13991000.0,280540000,5842000.0,5669000.0,0.0138,0.4604,0.1072,5244000.0,270242000.0
2348,,113349000,7255000,96571000,7606000.0,,60371000.0,87988000.0,25347000.0,107544000,7119000.0,7255000.0,0.0503,0.248,0.0579,5595000.0,25361000.0
2349,,62884000,214000,28593000,10000.0,,1003000.0,61884000.0,990000.0,62509000,214000.0,214000.0,0.0033,0.187,0.006,171000.0,1000000.0
2350,,40314000,2732000,16321000,2839000.0,,3352000.0,15456000.0,24848000.0,40266000,749000.0,769000.0,0.0153,0.023,0.0347,566000.0,24858000.0
2351,,4304000,13423000,13567000,705000.0,,2620000.0,1058000.0,3196000.0,3858000,996000.0,1072000.0,,,0.0552,749000.0,3246000.0
2352,,509235000,66959000,623734000,243000.0,142000000.0,110354000.0,274679000.0,73098000.0,357583000,26355000.0,66959000.0,0.0326,0.2442,0.0293,18294000.0,92556000.0
2353,,324442000,176531000,1879880000,28291000.0,,25369000.0,321616000.0,2822000.0,297265000,2266000.0,21295000.0,0.0081,0.9445,0.001,1813000.0,2826000.0
2354,,26605000,5933000,11832000,77000.0,,,1011000.0,25594000.0,26571000,9980000.0,5933000.0,0.3895,0.4844,0.8435,9980000.0,25594000.0
2355,,29161000,1849000,9241000,114000.0,,13835000.0,17401000.0,11750000.0,29156000,-226000.0,-324000.0,-0.028,-0.0721,-0.0951,-879000.0,11760000.0
2356,,99077000,3770000,33377000,1136000.0,107000.0,14593000.0,93969000.0,4747000.0,97356000,-4193000.0,-191000.0,-0.0358,-0.5272,-0.1073,-3580000.0,5001000.0
2357,,14196000,1479000,5312000,213000.0,5560000.0,100000.0,1162000.0,7464000.0,7427000,1451000.0,1479000.0,0.1019,0.2065,0.2634,1399000.0,7474000.0
2358,,3217000,725000,725000,2000.0,,,1137000.0,2070000.0,2000,98000.0,115000.0,0.0252,0.0392,0.1103,80000.0,2080000.0
2359,,164599000,21755000,255296000,9847000.0,199000.0,50593000.0,105291000.0,59098000.0,162253000,-47000.0,12116000.0,-0.0009,-0.0029,-0.0007,-174000.0,59109000.0
